ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,25.00,23.51,25.00,0.00,22.22,40.35,25.00,34.56
2016 Primary,16.67,26.18,25.00,0.00,11.11,46.18,17.39,38.88
2016 Primary Runoff,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.26
2016 General,40.00,47.12,27.27,0.00,66.67,68.23,39.29,60.66
2018 Primary,20.00,38.23,25.00,0.00,10.00,35.84,12.20,35.28
2018 Primary Runoff,20.00,24.31,12.50,0.00,10.00,31.10,9.76,27.89
2018 General,25.00,47.18,66.67,0.00,10.00,62.86,26.19,56.08
