ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,36.16,33.33,0.00,34.69
2016 Primary,21.32,14.68,0.00,17.88
2016 Primary Runoff,5.19,4.45,0.00,4.80
2016 General,61.49,62.07,0.00,61.79
2018 Primary,19.87,18.27,0.00,19.04
2018 Primary Runoff,17.73,14.69,0.00,16.16
2018 General,53.61,53.69,0.00,53.65
