ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,9.09,0.00,0.00,33.33,39.46,20.83,38.15
2016 Primary,0.00,4.55,0.00,0.00,25.00,28.03,10.81,26.92
2016 Primary Runoff,0.00,0.00,0.00,0.00,0.00,12.02,1.37,11.39
2016 General,25.00,40.00,26.67,50.00,60.00,67.79,54.02,66.55
2018 Primary,0.00,20.00,0.00,0.00,40.00,25.19,3.89,23.20
2018 Primary Runoff,0.00,4.17,0.00,0.00,0.00,18.61,2.86,16.98
2018 General,16.67,62.50,34.78,20.00,50.00,62.53,24.24,58.90
