ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,44.83,37.73,0.00,41.02
2016 Primary,27.56,22.31,0.00,24.74
2016 Primary Runoff,10.77,11.55,0.00,11.19
2016 General,68.31,66.13,0.00,67.16
2018 Primary,25.28,23.31,0.00,24.26
2018 Primary Runoff,19.70,15.80,0.00,17.68
2018 General,57.92,58.44,0.00,58.19
