ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,33.94,29.58,0.00,31.43
2016 Primary,20.00,17.93,0.00,18.82
2016 Primary Runoff,10.01,9.35,0.00,9.63
2016 General,61.90,60.51,0.00,61.10
2018 Primary,23.75,22.20,0.00,22.89
2018 Primary Runoff,14.29,10.34,0.00,12.09
2018 General,50.70,48.62,0.00,49.54
