COUNTY NAME,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-OVER,TOTAL
STEWART,3.52,5.81,7.69,10.64,15.31,17.54,19.54,22.22,27.97,30.09,19.00
SUMTER,6.58,5.41,9.25,13.61,16.77,19.95,23.26,26.96,33.38,36.09,21.65
TALBOT,5.26,3.95,5.28,9.09,12.90,14.37,19.31,22.53,30.84,32.58,19.92
TALIAFERRO,26.04,20.27,27.40,26.60,32.89,50.62,50.43,52.10,61.54,61.04,47.20
TATTNALL,5.18,4.50,8.07,9.65,13.92,18.02,21.86,22.88,26.55,36.25,19.45
TAYLOR,4.78,5.60,6.46,10.87,12.80,15.17,19.44,18.25,24.78,31.78,18.05
TELFAIR,7.74,7.55,7.42,8.67,11.68,14.89,16.60,19.29,24.32,28.33,17.62
TERRELL,4.35,4.52,4.46,9.17,11.98,13.41,19.57,22.33,27.82,36.47,18.95
THOMAS,3.76,2.84,5.22,6.51,8.79,10.12,12.93,15.38,20.95,24.41,13.28
TIFT,5.32,5.31,7.82,10.36,11.77,16.28,20.00,23.86,30.94,34.42,18.51
TOOMBS,4.76,5.93,7.66,10.25,13.35,15.33,20.74,25.15,29.56,36.46,19.67
TOWNS,3.61,4.01,6.44,9.39,12.20,10.47,16.18,19.01,26.97,30.51,20.52
TREUTLEN,6.33,9.20,11.08,15.92,18.61,20.73,22.38,25.14,25.94,31.49,20.70
TROUP,3.96,3.47,4.65,7.59,9.11,13.09,16.65,21.17,27.06,32.05,15.88
TURNER,5.60,3.43,8.57,10.21,10.28,18.14,21.43,22.06,24.84,36.04,19.06
TWIGGS,10.71,7.69,10.28,14.56,18.28,24.60,28.40,28.96,39.65,42.29,26.56
UNION,12.40,11.52,16.48,21.88,25.83,27.15,29.90,29.76,36.85,40.32,31.63
UPSON,7.03,8.28,10.97,14.86,19.22,22.09,24.71,30.04,33.65,43.34,25.13
WALKER,3.20,2.17,4.74,6.14,7.51,8.60,12.36,15.30,18.78,22.42,12.10
WALTON,4.74,3.96,5.35,7.87,10.10,13.97,16.44,20.12,26.92,33.09,16.16
WARE,4.55,3.28,5.24,9.11,10.83,13.23,16.16,18.70,25.25,32.73,17.05
WARREN,4.88,6.02,3.07,12.77,11.07,20.22,19.81,20.59,24.93,30.43,18.64
WASHINGTON,7.40,9.19,12.24,16.24,20.81,27.07,30.21,36.97,40.31,45.42,28.50
WAYNE,6.04,4.69,8.82,11.86,15.38,21.47,21.79,27.31,33.14,40.23,22.00
WEBSTER,2.48,6.19,10.11,6.93,13.91,18.85,16.35,30.77,28.85,29.40,19.04
WHEELER,6.23,5.16,5.56,11.06,10.67,9.38,15.02,21.55,24.82,29.15,17.13
WHITE,6.64,6.48,11.39,14.05,17.31,20.33,21.52,25.00,29.83,35.58,22.73
WHITFIELD,4.54,3.82,5.68,6.38,7.78,9.46,11.09,14.36,20.35,25.58,12.48
WILCOX,10.20,8.03,10.97,13.62,12.31,20.51,24.93,26.33,31.73,39.41,23.51
WILKES,4.28,5.42,9.41,10.39,15.27,15.09,19.25,22.75,28.12,32.15,20.18
WILKINSON,8.42,12.39,16.56,16.63,17.49,28.42,34.40,35.66,42.86,46.83,29.80
WORTH,6.08,6.75,8.91,11.67,17.25,20.56,22.74,25.65,31.71,37.55,21.80
TOTAL,5.59,5.08,7.82,10.72,13.51,16.18,19.10,22.58,27.92,34.44,17.54
