COUNTY NAME,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-OVER,TOTAL
COWETA,457.0,341.0,476.0,641.0,888.0,1188.0,1533.0,1648.0,1833.0,5688.0,14693.0
CRAWFORD,43.00,35.00,45.00,59.00,76.00,98.00,168.0,194.0,196.0,634.0,1548.0
CRISP,66.00,51.00,71.00,98.00,125.0,166.0,178.0,249.0,314.0,940.0,2258.0
DADE,86.00,64.00,110.0,125.0,168.0,209.0,209.0,290.0,345.0,951.0,2557.0
DAWSON,77.00,73.00,81.00,108.0,140.0,204.0,269.0,339.0,435.0,1684.0,3410.0
DECATUR,56.00,48.00,73.00,84.00,108.0,151.0,183.0,243.0,300.0,840.0,2086.0
DEKALB,3851.0,4060.0,5901.0,7245.0,7631.0,9092.0,10113.0,11422.0,12005.0,31082.0,102402.0
DODGE,56.00,43.00,73.00,109.0,115.0,205.0,228.0,225.0,266.0,859.0,2179.0
DOOLY,24.00,33.00,36.00,50.00,58.00,59.00,99.00,136.0,145.0,470.0,1110.0
DOUGHERTY,313.0,266.0,334.0,497.0,624.0,761.0,941.0,1182.0,1549.0,4584.0,11051.0
DOUGLAS,576.0,348.0,490.0,746.0,1056.0,1454.0,1648.0,1624.0,1700.0,4508.0,14150.0
EARLY,52.00,64.00,59.00,83.00,129.0,129.0,147.0,186.0,197.0,651.0,1697.0
ECHOLS,24.00,22.00,27.00,26.00,28.00,35.00,40.00,58.00,43.00,152.0,455.0
EFFINGHAM,169.0,127.0,182.0,253.0,316.0,412.0,563.0,583.0,707.0,1936.0,5248.0
ELBERT,59.00,71.00,78.00,97.00,128.0,182.0,249.0,264.0,323.0,1189.0,2640.0
EMANUEL,86.00,74.00,117.0,158.0,155.0,193.0,217.0,329.0,357.0,1175.0,2861.0
EVANS,40.00,32.00,37.00,64.00,71.00,89.00,113.0,192.0,208.0,604.0,1450.0
FANNIN,88.00,70.00,85.00,134.0,143.0,202.0,295.0,404.0,568.0,2133.0,4122.0
FAYETTE,787.0,317.0,396.0,593.0,807.0,1335.0,1747.0,2119.0,2522.0,7388.0,18011.0
FLOYD,305.0,202.0,317.0,430.0,515.0,655.0,794.0,1024.0,1301.0,4318.0,9861.0
FORSYTH,1560.0,525.0,1017.0,1936.0,3079.0,4318.0,4054.0,3631.0,2925.0,9983.0,33028.0
FRANKLIN,88.00,73.00,92.00,128.0,156.0,216.0,252.0,282.0,300.0,1110.0,2697.0
FULTON,4918.0,5529.0,7479.0,8819.0,9474.0,11997.0,12164.0,13211.0,13630.0,40447.0,127668.0
GILMER,108.0,64.00,99.00,129.0,167.0,240.0,330.0,427.0,608.0,2303.0,4475.0
GLASCOCK,35.00,26.00,36.00,43.00,41.00,61.00,51.00,68.00,61.00,174.0,596.0
GLYNN,252.0,159.0,292.0,400.0,487.0,677.0,799.0,1032.0,1324.0,4877.0,10299.0
GORDON,171.0,97.00,146.0,201.0,289.0,388.0,457.0,515.0,502.0,1823.0,4589.0
GRADY,45.00,49.00,82.00,81.00,101.0,143.0,179.0,248.0,250.0,953.0,2131.0
GREENE,38.00,39.00,32.00,44.00,48.00,93.00,126.0,177.0,277.0,1393.0,2267.0
GWINNETT,4155.0,2262.0,2946.0,4420.0,5567.0,7702.0,8867.0,9916.0,9544.0,23041.0,78420.0
HABERSHAM,151.0,77.00,132.0,205.0,267.0,363.0,402.0,549.0,630.0,2579.0,5355.0
HALL,841.0,563.0,560.0,707.0,807.0,1302.0,1735.0,2047.0,2336.0,8321.0,19219.0
HANCOCK,94.00,64.00,58.00,92.00,86.00,123.0,184.0,187.0,240.0,655.0,1783.0
HARALSON,102.0,78.00,85.00,118.0,151.0,244.0,291.0,348.0,327.0,1273.0,3017.0
HARRIS,148.0,100.0,140.0,221.0,304.0,439.0,561.0,614.0,746.0,2086.0,5359.0
HART,50.00,37.00,41.00,71.00,81.00,109.0,187.0,235.0,308.0,1205.0,2324.0
HEARD,31.00,29.00,30.00,50.00,75.00,95.00,125.0,161.0,161.0,530.0,1287.0
HENRY,1311.0,675.0,880.0,1536.0,2166.0,3157.0,3536.0,3620.0,3316.0,8665.0,28862.0
HOUSTON,454.0,293.0,467.0,673.0,800.0,1019.0,1400.0,1951.0,1940.0,5412.0,14409.0
IRWIN,26.00,20.00,28.00,34.00,37.00,58.00,86.00,97.00,105.0,391.0,882.0
JACKSON,211.0,154.0,216.0,353.0,453.0,535.0,649.0,716.0,826.0,2913.0,7026.0
JASPER,45.00,28.00,44.00,88.00,90.00,147.0,171.0,216.0,255.0,726.0,1810.0
JEFF DAVIS,39.00,23.00,51.00,50.00,82.00,96.00,132.0,149.0,186.0,505.0,1313.0
JEFFERSON,69.00,51.00,65.00,83.00,120.0,169.0,226.0,295.0,336.0,1022.0,2436.0
JENKINS,22.00,28.00,17.00,26.00,36.00,57.00,67.00,92.00,113.0,362.0,820.0
JOHNSON,66.00,42.00,50.00,80.00,75.00,118.0,154.0,147.0,175.0,518.0,1425.0
JONES,117.0,70.00,102.0,149.0,187.0,309.0,351.0,464.0,497.0,1653.0,3899.0
LAMAR,41.00,38.00,67.00,72.00,124.0,157.0,180.0,206.0,278.0,987.0,2150.0
LANIER,53.00,33.00,64.00,68.00,92.00,99.00,110.0,109.0,145.0,349.0,1122.0
LAURENS,180.0,136.0,189.0,270.0,353.0,471.0,547.0,729.0,788.0,2700.0,6363.0
LEE,85.00,64.00,118.0,189.0,225.0,316.0,374.0,456.0,497.0,1264.0,3588.0
LIBERTY,146.0,123.0,184.0,242.0,309.0,417.0,647.0,841.0,806.0,1667.0,5382.0
LINCOLN,100.0,91.00,104.0,106.0,130.0,139.0,196.0,240.0,249.0,803.0,2158.0
LONG,32.00,38.00,50.00,48.00,68.00,88.00,110.0,150.0,145.0,309.0,1038.0
LOWNDES,280.0,199.0,291.0,392.0,438.0,675.0,735.0,916.0,1175.0,3537.0,8638.0
LUMPKIN,112.0,84.00,81.00,108.0,158.0,174.0,287.0,354.0,435.0,1579.0,3372.0
MCDUFFIE,52.00,31.00,56.00,82.00,135.0,141.0,200.0,249.0,309.0,1188.0,2443.0
MCINTOSH,45.00,55.00,62.00,53.00,85.00,141.0,181.0,232.0,315.0,996.0,2165.0
MACON,31.00,31.00,40.00,43.00,58.00,74.00,126.0,170.0,197.0,545.0,1315.0
MADISON,117.0,113.0,148.0,194.0,196.0,286.0,318.0,409.0,503.0,1393.0,3677.0
MARION,33.00,28.00,30.00,36.00,64.00,68.00,85.00,119.0,115.0,328.0,906.0
MERIWETHER,52.00,33.00,55.00,81.00,84.00,117.0,210.0,260.0,356.0,1182.0,2430.0
MILLER,32.00,30.00,49.00,57.00,62.00,60.00,96.00,119.0,121.0,431.0,1057.0
MITCHELL,50.00,41.00,68.00,90.00,104.0,167.0,208.0,272.0,339.0,981.0,2320.0
MONROE,148.0,103.0,137.0,217.0,290.0,343.0,422.0,518.0,658.0,1798.0,4634.0
MONTGOMERY,62.00,65.00,79.00,85.00,99.00,131.0,151.0,194.0,180.0,649.0,1695.0
MORGAN,79.00,59.00,75.00,109.0,137.0,210.0,260.0,285.0,372.0,1364.0,2950.0
MURRAY,91.00,72.00,95.00,119.0,157.0,203.0,246.0,300.0,325.0,916.0,2524.0
MUSCOGEE,638.0,605.0,975.0,1135.0,1266.0,1681.0,2198.0,2866.0,3285.0,8555.0,23204.0
NEWTON,442.0,262.0,371.0,623.0,875.0,1282.0,1354.0,1381.0,1452.0,4259.0,12301.0
OCONEE,390.0,162.0,284.0,406.0,578.0,741.0,792.0,863.0,961.0,2571.0,7748.0
OGLETHORPE,62.00,63.00,56.00,79.00,102.0,154.0,177.0,229.0,257.0,856.0,2035.0
PAULDING,584.0,391.0,597.0,894.0,1219.0,1637.0,1790.0,1788.0,1752.0,4590.0,15242.0
PEACH,83.00,66.00,90.00,109.0,140.0,218.0,256.0,369.0,437.0,1283.0,3051.0
PICKENS,134.0,105.0,140.0,226.0,270.0,369.0,414.0,484.0,558.0,2310.0,5010.0
PIERCE,84.00,83.00,97.00,157.0,221.0,249.0,268.0,285.0,314.0,1148.0,2906.0
PIKE,84.00,64.00,88.00,107.0,195.0,232.0,311.0,298.0,337.0,1055.0,2771.0
POLK,86.00,41.00,92.00,125.0,161.0,194.0,265.0,374.0,470.0,1573.0,3381.0
PULASKI,29.00,13.00,11.00,26.00,32.00,34.00,64.00,118.0,112.0,411.0,850.0
PUTNAM,64.00,101.0,128.0,121.0,129.0,203.0,253.0,341.0,434.0,1807.0,3581.0
QUITMAN,8.00,10.00,6.00,13.00,17.00,24.00,48.00,40.00,50.00,236.0,452.0
RABUN,126.0,94.00,107.0,116.0,162.0,230.0,239.0,307.0,416.0,1874.0,3671.0
RANDOLPH,39.00,40.00,42.00,82.00,64.00,74.00,107.0,152.0,182.0,524.0,1306.0
RICHMOND,878.0,836.0,1222.0,1497.0,1588.0,2034.0,2715.0,3587.0,4158.0,10906.0,29421.0
ROCKDALE,463.0,256.0,330.0,531.0,716.0,1139.0,1345.0,1746.0,1712.0,4591.0,12829.0
SCHLEY,30.00,22.00,21.00,33.00,46.00,70.00,79.00,71.00,71.00,229.0,672.0
SCREVEN,49.00,46.00,70.00,92.00,85.00,126.0,161.0,232.0,265.0,775.0,1901.0
SEMINOLE,59.00,36.00,65.00,76.00,90.00,120.0,124.0,172.0,228.0,608.0,1578.0
SPALDING,169.0,191.0,275.0,356.0,391.0,546.0,648.0,831.0,1063.0,3898.0,8368.0
STEPHENS,111.0,56.00,89.00,131.0,127.0,205.0,255.0,292.0,414.0,1425.0,3105.0
STEWART,9.00,14.00,17.00,25.00,30.00,37.00,59.00,64.00,87.00,238.0,580.0
SUMTER,117.0,86.00,124.0,168.0,211.0,260.0,351.0,388.0,470.0,1524.0,3699.0
TALBOT,18.00,14.00,15.00,25.00,36.00,51.00,84.00,107.0,161.0,387.0,898.0
TALIAFERRO,25.00,15.00,20.00,25.00,25.00,41.00,58.00,62.00,72.00,246.0,589.0
TATTNALL,60.00,46.00,70.00,87.00,121.0,171.0,216.0,246.0,257.0,944.0,2218.0
TAYLOR,23.00,22.00,21.00,35.00,48.00,66.00,84.00,92.00,113.0,389.0,893.0
TELFAIR,38.00,33.00,31.00,32.00,50.00,63.00,85.00,108.0,143.0,427.0,1010.0
TERRELL,33.00,27.00,21.00,43.00,49.00,61.00,110.0,138.0,170.0,596.0,1248.0
THOMAS,104.0,69.00,124.0,152.0,189.0,239.0,337.0,414.0,540.0,1740.0,3908.0
TIFT,132.0,115.0,156.0,204.0,214.0,321.0,393.0,477.0,595.0,1681.0,4288.0
TOOMBS,78.00,78.00,94.00,123.0,151.0,187.0,270.0,331.0,389.0,1288.0,2989.0
TOWNS,29.00,21.00,28.00,37.00,55.00,56.00,106.0,153.0,250.0,1221.0,1956.0
TREUTLEN,26.00,30.00,35.00,57.00,59.00,74.00,79.00,92.00,97.00,318.0,867.0
TROUP,166.0,142.0,163.0,259.0,287.0,462.0,622.0,781.0,963.0,2723.0,6568.0
TURNER,31.00,16.00,40.00,44.00,41.00,72.00,99.00,105.0,114.0,471.0,1033.0
TWIGGS,57.00,39.00,48.00,60.00,70.00,108.0,161.0,183.0,247.0,642.0,1615.0
UNION,124.0,96.00,131.0,177.0,210.0,281.0,375.0,483.0,677.0,2821.0,5375.0
UPSON,114.0,115.0,128.0,166.0,228.0,307.0,336.0,468.0,500.0,1721.0,4083.0
WALKER,125.0,72.00,147.0,190.0,248.0,308.0,419.0,543.0,673.0,2181.0,4906.0
WALTON,334.0,210.0,269.0,405.0,525.0,851.0,997.0,1138.0,1300.0,4125.0,10154.0
WARE,83.00,59.00,84.00,141.0,152.0,216.0,265.0,331.0,454.0,1619.0,3404.0
WARREN,16.00,18.00,7.00,30.00,27.00,55.00,61.00,70.00,94.00,290.0,668.0
WASHINGTON,84.00,99.00,108.0,147.0,165.0,252.0,335.0,468.0,472.0,1373.0,3503.0
WAYNE,102.0,70.00,118.0,154.0,199.0,306.0,317.0,414.0,462.0,1538.0,3680.0
WEBSTER,4.00,7.00,9.00,7.00,16.00,23.00,26.00,40.00,45.00,117.0,294.0
WHEELER,17.00,11.00,11.00,22.00,24.00,24.00,38.00,61.00,70.00,232.0,510.0
WHITE,115.0,89.00,130.0,168.0,211.0,299.0,343.0,447.0,499.0,1925.0,4226.0
WHITFIELD,275.0,179.0,214.0,227.0,279.0,387.0,468.0,602.0,775.0,2596.0,6002.0
WILCOX,45.00,29.00,34.00,44.00,40.00,72.00,88.00,104.0,125.0,456.0,1037.0
WILKES,26.00,25.00,37.00,43.00,64.00,75.00,113.0,152.0,176.0,623.0,1334.0
WILKINSON,57.00,55.00,76.00,71.00,71.00,133.0,193.0,225.0,270.0,688.0,1839.0
WORTH,80.00,79.00,92.00,111.0,159.0,221.0,259.0,325.0,370.0,1176.0,2872.0
TOTAL,43169.0,33808.0,47002.0,62736.0,74522.0,99192.0,114119.0,133183.0,145040.0,430264.0,1183035.0
