ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,37.82,32.75,0.00,35.02
2016 Primary,34.23,28.59,0.00,31.13
2016 Primary Runoff,20.18,19.85,0.00,19.99
2016 General,63.69,59.42,0.00,61.33
2018 Primary,24.03,21.47,0.00,22.63
2018 Primary Runoff,17.72,15.10,0.00,16.29
2018 General,61.98,59.24,0.00,60.45
