ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,39.37,38.16,0.00,38.74
2016 Primary,41.96,40.42,0.00,41.16
2016 Primary Runoff,22.60,23.12,0.00,22.87
2016 General,70.07,71.40,0.00,70.76
2018 Primary,27.75,23.85,0.00,25.71
2018 Primary Runoff,20.76,18.15,0.00,19.39
2018 General,66.74,68.36,0.00,67.57
