ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,39.58,35.22,0.00,37.29
2016 Primary,36.38,34.33,0.00,35.30
2016 Primary Runoff,21.30,20.24,0.00,20.74
2016 General,67.14,65.30,100.0,66.20
2018 Primary,24.07,19.72,0.00,21.74
2018 Primary Runoff,19.84,16.36,0.00,17.97
2018 General,62.58,63.00,0.00,62.77
