ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,22.27,0.00,0.00,20.00,41.04,23.38,30.60
2016 Primary,8.33,11.85,18.18,0.00,20.00,41.72,17.07,25.98
2016 Primary Runoff,0.00,3.97,9.09,0.00,0.00,32.00,12.20,17.37
2016 General,54.55,44.11,43.75,100.0,38.46,66.99,41.38,54.36
2018 Primary,0.00,19.51,7.14,0.00,30.00,27.73,11.93,22.38
2018 Primary Runoff,0.00,5.98,0.00,0.00,10.00,23.47,6.60,14.17
2018 General,12.50,45.25,22.22,100.0,40.00,67.38,32.43,53.55
