COUNTY NAME,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-OVER,TOTAL
ELBERT,12.00,14.00,11.00,26.00,23.00,40.00,61.00,89.00,104.0,470.0,850.0
EMANUEL,17.00,22.00,26.00,37.00,43.00,52.00,106.0,141.0,182.0,577.0,1203.0
EVANS,12.00,9.00,11.00,9.00,22.00,35.00,56.00,91.00,83.00,346.0,674.0
FANNIN,22.00,7.00,16.00,21.00,43.00,66.00,106.0,157.0,260.0,1073.0,1771.0
FAYETTE,274.0,110.0,145.0,215.0,410.0,725.0,1236.0,1666.0,1824.0,5656.0,12261.0
FLOYD,81.00,69.00,102.0,99.00,170.0,229.0,348.0,529.0,694.0,2589.0,4910.0
FORSYTH,401.0,200.0,385.0,659.0,1263.0,1756.0,2100.0,1907.0,1865.0,6592.0,17128.0
FRANKLIN,14.00,16.00,16.00,17.00,29.00,78.00,96.00,93.00,137.0,538.0,1034.0
FULTON,936.0,795.0,1331.0,1755.0,2711.0,3522.0,5151.0,6349.0,7410.0,22519.0,52479.0
GILMER,79.00,46.00,85.00,96.00,160.0,222.0,303.0,364.0,548.0,1923.0,3826.0
GLASCOCK,15.00,12.00,24.00,32.00,51.00,53.00,57.00,47.00,54.00,143.0,488.0
GLYNN,107.0,74.00,137.0,185.0,279.0,334.0,576.0,834.0,1032.0,4096.0,7654.0
GORDON,39.00,25.00,60.00,94.00,164.0,173.0,221.0,258.0,353.0,1193.0,2580.0
GRADY,12.00,15.00,8.00,19.00,18.00,33.00,59.00,87.00,111.0,443.0,805.0
GREENE,11.00,19.00,29.00,33.00,47.00,55.00,110.0,175.0,298.0,1381.0,2158.0
GWINNETT,923.0,500.0,751.0,1107.0,2057.0,3119.0,5050.0,6080.0,6234.0,15644.0,41465.0
HABERSHAM,23.00,34.00,27.00,63.00,114.0,139.0,210.0,266.0,427.0,1640.0,2943.0
HALL,314.0,175.0,265.0,344.0,642.0,835.0,1188.0,1443.0,1698.0,6266.0,13170.0
HANCOCK,116.0,47.00,63.00,70.00,86.00,126.0,166.0,164.0,189.0,534.0,1561.0
HARALSON,67.00,69.00,88.00,105.0,203.0,246.0,278.0,312.0,352.0,1250.0,2970.0
HARRIS,33.00,17.00,35.00,46.00,90.00,161.0,206.0,282.0,321.0,1160.0,2351.0
HART,17.00,7.00,18.00,18.00,17.00,47.00,60.00,92.00,114.0,593.0,983.0
HEARD,18.00,5.00,11.00,12.00,26.00,33.00,62.00,86.00,96.00,358.0,707.0
HENRY,226.0,140.0,227.0,367.0,678.0,955.0,1329.0,1485.0,1498.0,4849.0,11754.0
HOUSTON,175.0,108.0,177.0,284.0,412.0,556.0,949.0,1144.0,1189.0,4100.0,9094.0
IRWIN,31.00,23.00,19.00,30.00,39.00,46.00,81.00,68.00,74.00,290.0,701.0
JACKSON,58.00,58.00,83.00,155.0,206.0,286.0,383.0,437.0,593.0,1942.0,4201.0
JASPER,23.00,15.00,31.00,40.00,50.00,78.00,123.0,141.0,155.0,562.0,1218.0
JEFF DAVIS,9.00,14.00,12.00,18.00,22.00,42.00,52.00,84.00,99.00,289.0,641.0
JEFFERSON,8.00,8.00,10.00,13.00,22.00,31.00,57.00,83.00,104.0,428.0,764.0
JENKINS,5.00,5.00,3.00,9.00,10.00,23.00,26.00,45.00,53.00,185.0,364.0
JOHNSON,14.00,7.00,12.00,12.00,16.00,35.00,48.00,57.00,62.00,243.0,506.0
JONES,24.00,13.00,27.00,39.00,81.00,83.00,142.0,178.0,246.0,924.0,1757.0
LAMAR,15.00,23.00,23.00,33.00,53.00,83.00,102.0,139.0,204.0,698.0,1373.0
LANIER,8.00,4.00,13.00,12.00,26.00,21.00,29.00,52.00,52.00,157.0,374.0
LAURENS,44.00,37.00,52.00,69.00,123.0,132.0,204.0,274.0,390.0,1339.0,2664.0
LEE,48.00,27.00,54.00,67.00,108.0,143.0,200.0,278.0,266.0,738.0,1929.0
LIBERTY,43.00,24.00,34.00,48.00,80.00,123.0,238.0,272.0,341.0,841.0,2044.0
LINCOLN,13.00,16.00,11.00,19.00,22.00,46.00,72.00,97.00,122.0,411.0,829.0
LONG,15.00,15.00,12.00,16.00,30.00,38.00,66.00,68.00,74.00,191.0,525.0
LOWNDES,117.0,88.00,124.0,174.0,306.0,360.0,499.0,687.0,759.0,2503.0,5617.0
LUMPKIN,88.00,68.00,100.0,144.0,169.0,231.0,359.0,442.0,452.0,1521.0,3574.0
MCDUFFIE,22.00,22.00,18.00,45.00,55.00,94.00,134.0,186.0,257.0,861.0,1694.0
MCINTOSH,30.00,17.00,21.00,16.00,35.00,55.00,102.0,164.0,181.0,743.0,1364.0
MACON,6.00,7.00,5.00,12.00,15.00,23.00,23.00,63.00,86.00,209.0,449.0
MADISON,33.00,22.00,39.00,55.00,94.00,123.0,199.0,243.0,295.0,868.0,1971.0
MARION,5.00,5.00,6.00,7.00,16.00,20.00,25.00,34.00,43.00,148.0,309.0
MERIWETHER,17.00,11.00,24.00,23.00,35.00,86.00,101.0,116.0,206.0,647.0,1266.0
MILLER,1.00,1.00,3.00,3.00,3.00,8.00,12.00,17.00,27.00,110.0,185.0
MITCHELL,22.00,18.00,29.00,36.00,42.00,77.00,104.0,147.0,182.0,545.0,1202.0
MONROE,51.00,30.00,35.00,66.00,76.00,117.0,207.0,258.0,313.0,1036.0,2189.0
MONTGOMERY,12.00,9.00,12.00,20.00,27.00,52.00,52.00,67.00,88.00,324.0,663.0
MORGAN,39.00,29.00,56.00,64.00,90.00,164.0,209.0,249.0,329.0,1120.0,2349.0
MURRAY,35.00,33.00,35.00,72.00,100.0,100.0,168.0,177.0,205.0,651.0,1576.0
MUSCOGEE,88.00,73.00,103.0,153.0,250.0,352.0,576.0,818.0,969.0,3843.0,7225.0
NEWTON,146.0,117.0,153.0,286.0,452.0,574.0,639.0,755.0,943.0,3043.0,7108.0
OCONEE,124.0,67.00,116.0,170.0,255.0,354.0,488.0,643.0,644.0,1722.0,4583.0
OGLETHORPE,17.00,12.00,21.00,34.00,39.00,67.00,96.00,119.0,145.0,590.0,1140.0
PAULDING,125.0,102.0,162.0,254.0,459.0,650.0,826.0,833.0,865.0,2609.0,6885.0
PEACH,23.00,15.00,11.00,25.00,44.00,67.00,111.0,135.0,215.0,713.0,1359.0
PICKENS,27.00,25.00,22.00,58.00,97.00,129.0,191.0,252.0,359.0,1478.0,2638.0
PIERCE,33.00,24.00,43.00,46.00,66.00,79.00,102.0,140.0,203.0,763.0,1499.0
PIKE,30.00,18.00,29.00,48.00,84.00,132.0,173.0,213.0,218.0,713.0,1658.0
POLK,47.00,61.00,72.00,106.0,159.0,225.0,303.0,396.0,435.0,1469.0,3273.0
PULASKI,12.00,4.00,13.00,10.00,12.00,29.00,37.00,50.00,78.00,261.0,506.0
PUTNAM,28.00,9.00,34.00,32.00,36.00,74.00,103.0,161.0,337.0,1248.0,2062.0
QUITMAN,0.00,1.00,3.00,1.00,8.00,6.00,2.00,9.00,13.00,67.00,110.0
RABUN,14.00,13.00,8.00,22.00,33.00,45.00,99.00,116.0,201.0,982.0,1533.0
RANDOLPH,9.00,6.00,7.00,15.00,17.00,15.00,31.00,49.00,60.00,217.0,426.0
RICHMOND,346.0,296.0,455.0,622.0,916.0,1160.0,1633.0,2184.0,2437.0,6542.0,16591.0
ROCKDALE,92.00,35.00,59.00,101.0,164.0,299.0,502.0,660.0,740.0,2338.0,4990.0
SCHLEY,6.00,1.00,8.00,7.00,8.00,9.00,19.00,17.00,12.00,91.00,178.0
SCREVEN,11.00,13.00,12.00,10.00,20.00,29.00,50.00,93.00,121.0,363.0,722.0
SEMINOLE,7.00,16.00,11.00,22.00,25.00,34.00,47.00,63.00,77.00,263.0,565.0
SPALDING,67.00,51.00,74.00,130.0,181.0,272.0,353.0,541.0,739.0,2645.0,5053.0
STEPHENS,13.00,11.00,21.00,14.00,34.00,41.00,71.00,103.0,142.0,614.0,1064.0
STEWART,10.00,3.00,3.00,3.00,4.00,18.00,18.00,17.00,27.00,90.00,193.0
SUMTER,65.00,57.00,93.00,137.0,176.0,225.0,295.0,347.0,476.0,1225.0,3096.0
TALBOT,6.00,8.00,1.00,4.00,10.00,10.00,28.00,44.00,51.00,159.0,321.0
TALIAFERRO,5.00,3.00,4.00,4.00,4.00,8.00,10.00,11.00,22.00,75.00,146.0
TATTNALL,20.00,11.00,31.00,39.00,61.00,84.00,102.0,106.0,158.0,555.0,1167.0
TAYLOR,3.00,3.00,5.00,7.00,17.00,18.00,34.00,37.00,50.00,207.0,381.0
TELFAIR,10.00,8.00,5.00,12.00,23.00,12.00,21.00,42.00,50.00,196.0,379.0
TERRELL,7.00,3.00,8.00,11.00,12.00,22.00,42.00,66.00,76.00,265.0,512.0
THOMAS,31.00,25.00,24.00,38.00,73.00,91.00,148.0,191.0,278.0,1071.0,1970.0
TIFT,40.00,51.00,68.00,94.00,152.0,182.0,227.0,284.0,314.0,1042.0,2454.0
TOOMBS,27.00,16.00,32.00,35.00,46.00,64.00,121.0,187.0,199.0,746.0,1473.0
TOWNS,17.00,13.00,7.00,19.00,43.00,58.00,55.00,80.00,124.0,867.0,1283.0
TREUTLEN,7.00,1.00,4.00,11.00,14.00,15.00,28.00,32.00,37.00,144.0,293.0
TROUP,38.00,28.00,42.00,52.00,87.00,160.0,240.0,372.0,454.0,1664.0,3137.0
TURNER,11.00,17.00,21.00,22.00,23.00,37.00,59.00,63.00,79.00,250.0,582.0
TWIGGS,12.00,7.00,8.00,14.00,23.00,27.00,39.00,75.00,82.00,239.0,526.0
UNION,15.00,17.00,31.00,34.00,63.00,110.0,123.0,197.0,280.0,1425.0,2295.0
UPSON,24.00,12.00,26.00,38.00,71.00,88.00,141.0,169.0,227.0,865.0,1661.0
WALKER,33.00,29.00,42.00,69.00,110.0,123.0,202.0,266.0,306.0,1187.0,2367.0
WALTON,214.0,151.0,242.0,352.0,542.0,715.0,903.0,1107.0,1216.0,3767.0,9209.0
WARE,42.00,31.00,39.00,60.00,66.00,92.00,191.0,249.0,317.0,1246.0,2333.0
WARREN,6.00,2.00,2.00,11.00,17.00,28.00,27.00,38.00,38.00,158.0,327.0
WASHINGTON,24.00,21.00,28.00,37.00,71.00,84.00,126.0,167.0,199.0,641.0,1398.0
WAYNE,50.00,49.00,49.00,100.0,148.0,179.0,240.0,268.0,375.0,1223.0,2681.0
WEBSTER,1.00,2.00,2.00,3.00,7.00,4.00,11.00,16.00,14.00,59.00,119.0
WHEELER,4.00,1.00,4.00,8.00,10.00,9.00,16.00,34.00,41.00,124.0,251.0
WHITE,33.00,23.00,21.00,39.00,68.00,111.0,158.0,219.0,283.0,1275.0,2230.0
WHITFIELD,121.0,96.00,122.0,180.0,269.0,336.0,498.0,628.0,691.0,2305.0,5246.0
WILCOX,7.00,6.00,3.00,11.00,9.00,21.00,25.00,37.00,54.00,248.0,421.0
WILKES,10.00,6.00,8.00,10.00,20.00,31.00,71.00,89.00,89.00,397.0,731.0
WILKINSON,12.00,9.00,15.00,15.00,17.00,25.00,31.00,66.00,75.00,238.0,503.0
WORTH,13.00,11.00,25.00,36.00,52.00,66.00,83.00,153.0,198.0,593.0,1230.0
TOTAL,11892.0,8854.0,13681.0,19577.0,31589.0,42951.0,61607.0,75820.0,87553.0,277280.0,630804.0
