ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,42.79,41.23,0.00,42.02
2016 Primary,21.46,18.48,0.00,19.97
2016 Primary Runoff,7.58,7.52,0.00,7.55
2016 General,65.79,69.85,0.00,67.81
2018 Primary,17.94,17.51,0.00,17.72
2018 Primary Runoff,15.80,13.71,0.00,14.77
2018 General,58.80,60.90,66.67,59.82
