ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,15.38,23.42,29.27,0.00,25.00,43.25,26.06,39.98
2016 Primary,0.00,4.38,9.09,0.00,0.00,20.96,8.03,18.36
2016 Primary Runoff,0.00,0.00,4.55,0.00,5.00,8.08,2.22,6.94
2016 General,44.00,48.59,50.98,100.0,62.50,68.05,50.13,64.67
2018 Primary,6.45,7.98,13.64,0.00,12.50,17.30,5.34,15.09
2018 Primary Runoff,6.45,1.60,0.00,0.00,13.04,17.60,6.24,14.97
2018 General,34.38,44.95,52.08,100.0,45.71,62.80,39.16,58.49
