ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,39.78,40.24,0.00,39.98
2016 Primary,19.70,17.13,0.00,18.36
2016 Primary Runoff,7.06,6.85,0.00,6.94
2016 General,64.12,65.17,75.00,64.67
2018 Primary,16.10,14.19,0.00,15.09
2018 Primary Runoff,16.48,13.61,0.00,14.97
2018 General,59.61,57.52,33.33,58.49
