ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,38.47,39.04,33.33,38.78
2016 Primary,22.72,20.06,0.00,21.26
2016 Primary Runoff,10.71,9.56,0.00,10.08
2016 General,61.84,65.14,33.33,63.59
2018 Primary,17.32,16.67,10.00,16.96
2018 Primary Runoff,15.58,12.13,11.11,13.70
2018 General,58.69,59.89,50.00,59.32
