ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,30.89,31.41,0.00,31.16
2016 Primary,14.66,14.24,0.00,14.44
2016 Primary Runoff,6.61,5.96,0.00,6.27
2016 General,54.64,59.72,66.67,57.30
2018 Primary,12.46,11.40,0.00,11.91
2018 Primary Runoff,11.80,10.00,0.00,10.86
2018 General,51.91,53.46,37.50,52.71
