ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,40.00,30.00,27.45,0.00,37.50,41.04,23.60,38.44
2016 Primary,0.00,10.10,1.89,0.00,11.11,16.56,6.57,14.93
2016 Primary Runoff,0.00,1.02,0.00,0.00,11.11,7.17,1.82,6.24
2016 General,36.36,50.50,47.46,100.0,44.44,65.82,46.58,62.67
2018 Primary,0.00,12.04,2.86,0.00,16.67,17.46,6.72,15.42
2018 Primary Runoff,0.00,5.71,2.90,0.00,5.56,18.39,4.63,15.58
2018 General,33.33,54.63,33.33,0.00,35.00,58.60,30.94,54.12
