ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,30.06,38.67,0.00,34.99
2016 Primary,32.16,43.58,0.00,38.66
2016 Primary Runoff,2.05,1.55,0.00,1.77
2016 General,61.96,73.00,0.00,68.27
2018 Primary,28.94,39.29,0.00,34.63
2018 Primary Runoff,10.72,12.71,0.00,11.82
2018 General,57.18,66.29,0.00,62.25
