ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,50.00,29.62,0.00,0.00,57.14,43.59,26.27,39.76
2016 Primary,75.00,19.45,20.00,0.00,14.29,31.58,17.65,28.40
2016 Primary Runoff,25.00,0.83,0.00,0.00,0.00,14.54,3.36,11.18
2016 General,75.00,59.84,57.14,0.00,60.00,71.96,48.82,68.21
2018 Primary,60.00,21.76,12.50,0.00,15.38,22.53,5.96,21.17
2018 Primary Runoff,0.00,8.26,0.00,0.00,0.00,18.02,3.95,15.07
2018 General,57.14,61.58,40.00,0.00,46.67,66.23,45.70,63.65
