ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,44.42,45.92,0.00,45.18
2016 Primary,34.17,37.57,0.00,35.91
2016 Primary Runoff,13.57,15.90,0.00,14.77
2016 General,69.48,76.34,0.00,72.99
2018 Primary,24.37,25.41,0.00,24.91
2018 Primary Runoff,20.83,19.05,0.00,19.91
2018 General,65.13,68.99,100.0,67.14
