ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,42.58,44.41,0.00,43.52
2016 Primary,14.33,15.45,0.00,14.90
2016 Primary Runoff,14.35,13.57,0.00,13.94
2016 General,69.71,74.40,66.67,72.13
2018 Primary,18.70,20.82,0.00,19.80
2018 Primary Runoff,21.22,18.83,0.00,19.95
2018 General,67.89,69.93,50.00,68.94
