ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,23.33,28.92,30.34,50.00,26.67,40.60,18.24,38.01
2016 Primary,6.45,5.31,4.55,50.00,8.11,9.95,5.68,9.23
2016 Primary Runoff,6.45,0.97,0.00,0.00,5.26,7.42,3.41,6.53
2016 General,63.89,65.60,57.58,33.33,59.09,69.33,46.51,67.31
2018 Primary,6.67,16.88,4.17,0.00,11.11,13.44,3.98,12.72
2018 Primary Runoff,4.44,2.12,1.65,25.00,2.38,15.53,1.74,13.08
2018 General,53.19,58.87,42.86,50.00,46.67,62.40,34.30,59.65
