ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,22.58,22.03,20.73,0.00,24.05,43.41,8.75,32.44
2016 Primary,3.23,5.09,2.98,0.00,2.33,12.01,1.63,8.25
2016 Primary Runoff,3.23,0.54,0.00,0.00,5.88,11.69,0.82,6.47
2016 General,56.52,52.44,54.67,75.00,59.80,71.10,35.54,61.37
2018 Primary,1.52,10.61,6.70,0.00,6.86,21.47,3.57,14.89
2018 Primary Runoff,6.15,1.64,0.23,0.00,2.04,15.17,2.21,8.28
2018 General,49.30,49.55,40.79,33.33,48.57,62.76,32.25,53.88
