ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,36.14,39.70,50.00,38.01
2016 Primary,12.32,12.11,0.00,12.20
2016 Primary Runoff,12.56,10.46,0.00,11.45
2016 General,64.83,69.73,100.0,67.44
2018 Primary,18.37,19.03,0.00,18.71
2018 Primary Runoff,18.08,17.76,0.00,17.91
2018 General,56.08,61.83,0.00,59.02
