ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,31.50,33.20,33.33,32.44
2016 Primary,9.39,7.34,0.00,8.25
2016 Primary Runoff,7.64,5.54,0.00,6.47
2016 General,57.87,64.29,0.00,61.37
2018 Primary,15.34,14.54,0.00,14.89
2018 Primary Runoff,9.23,7.50,0.00,8.28
2018 General,50.05,57.07,50.00,53.88
