ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,26.15,35.66,0.00,31.65
2016 Primary,8.29,11.40,0.00,10.09
2016 Primary Runoff,2.81,1.58,0.00,2.09
2016 General,57.67,70.41,66.67,65.09
2018 Primary,15.56,21.58,12.50,18.96
2018 Primary Runoff,4.37,5.19,0.00,4.83
2018 General,55.99,64.87,50.00,61.03
