ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,12.60,20.34,16.67,33.33,19.49,33.57,14.82,26.03
2016 Primary,0.75,3.74,1.62,0.00,0.00,7.50,0.63,5.06
2016 Primary Runoff,1.49,0.95,0.81,0.00,0.81,5.35,0.21,3.06
2016 General,53.15,58.86,55.36,50.00,50.75,62.00,35.71,58.11
2018 Primary,2.41,9.27,3.53,0.00,6.57,12.19,2.61,9.58
2018 Primary Runoff,2.38,1.06,0.59,0.00,2.26,9.65,1.22,5.23
2018 General,41.08,55.24,40.96,30.00,43.71,52.71,30.33,50.60
