ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,24.02,25.38,50.00,24.83
2016 Primary,8.72,7.80,16.67,8.20
2016 Primary Runoff,7.63,5.88,0.00,6.62
2016 General,51.25,57.48,42.86,54.75
2018 Primary,10.69,11.95,25.00,11.40
2018 Primary Runoff,6.97,7.03,0.00,7.00
2018 General,45.73,51.82,45.45,49.08
