ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,24.33,29.84,10.00,27.52
2016 Primary,5.33,5.47,10.00,5.42
2016 Primary Runoff,3.64,2.98,0.00,3.25
2016 General,55.06,63.86,50.00,60.15
2018 Primary,11.27,14.62,50.00,13.25
2018 Primary Runoff,4.69,5.17,0.00,4.96
2018 General,46.81,56.61,75.00,52.51
