ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,40.58,42.68,0.00,41.60
2016 Primary,13.33,10.91,0.00,12.05
2016 Primary Runoff,12.30,9.50,0.00,10.82
2016 General,71.88,73.18,66.67,72.54
2018 Primary,18.31,18.26,16.67,18.28
2018 Primary Runoff,19.06,19.16,16.67,19.11
2018 General,64.39,67.40,50.00,65.90
