ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,44.57,43.47,50.00,44.01
2016 Primary,14.92,13.59,20.00,14.25
2016 Primary Runoff,13.96,11.03,20.00,12.47
2016 General,72.53,75.69,60.00,74.12
2018 Primary,19.16,18.72,0.00,18.91
2018 Primary Runoff,17.96,15.87,0.00,16.88
2018 General,62.85,67.10,75.00,65.01
