ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,39.69,42.02,0.00,40.88
2016 Primary,9.89,7.80,0.00,8.78
2016 Primary Runoff,8.91,7.72,0.00,8.28
2016 General,69.28,71.85,66.67,70.63
2018 Primary,15.87,14.75,0.00,15.26
2018 Primary Runoff,15.66,12.45,0.00,13.96
2018 General,63.47,63.03,66.67,63.25
