ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,33.33,41.62,55.26,0.00,47.83,54.81,29.11,52.23
2016 Primary,21.05,11.28,5.26,0.00,7.69,24.87,5.26,22.21
2016 Primary Runoff,15.79,3.59,7.89,0.00,3.85,23.35,2.63,20.08
2016 General,65.00,71.50,65.85,100.0,75.00,80.09,64.00,78.24
2018 Primary,14.29,27.86,9.76,25.00,4.76,25.98,6.35,24.90
2018 Primary Runoff,14.29,3.50,5.00,0.00,14.29,23.62,3.33,20.47
2018 General,63.64,71.92,64.29,50.00,73.91,72.79,52.24,71.75
