ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2018 General,53.39,56.8,48.94,0.0,42.55,57.9,30.89,54.67
