ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,37.95,42.13,50.00,40.16
2016 Primary,8.30,7.70,0.00,7.97
2016 Primary Runoff,10.92,7.47,0.00,9.09
2016 General,71.71,74.63,33.33,73.19
2018 Primary,17.70,18.35,33.33,18.06
2018 Primary Runoff,16.38,17.01,33.33,16.73
2018 General,63.68,66.40,33.33,65.02
