ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,44.65,45.20,0.00,44.87
2016 Primary,11.56,9.51,0.00,10.50
2016 Primary Runoff,12.47,9.08,0.00,10.73
2016 General,71.34,73.59,16.67,72.39
2018 Primary,18.87,18.24,40.00,18.58
2018 Primary Runoff,19.30,17.37,20.00,18.34
2018 General,65.22,65.75,57.14,65.47
