ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,16.28,33.33,30.56,0.00,40.00,43.56,23.97,40.16
2016 Primary,2.08,12.09,2.50,0.00,8.11,8.75,1.67,7.97
2016 Primary Runoff,3.12,4.40,2.50,0.00,0.00,10.69,2.50,9.09
2016 General,71.56,73.12,66.67,0.00,62.86,74.93,57.85,73.19
2018 Primary,10.92,20.88,18.92,0.00,14.71,19.15,10.08,18.06
2018 Primary Runoff,1.69,16.30,5.26,0.00,8.82,19.10,7.76,16.73
2018 General,58.91,67.39,61.36,0.00,54.84,67.15,47.54,65.02
