ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,13.71,16.04,12.50,15.00
2016 Primary,2.88,2.56,0.00,2.70
2016 Primary Runoff,1.57,1.08,0.00,1.29
2016 General,35.91,43.51,25.00,40.07
2018 Primary,6.14,6.55,0.00,6.34
2018 Primary Runoff,2.70,3.10,0.00,2.91
2018 General,34.99,40.48,45.45,37.98
