ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,50.42,49.42,100.0,49.90
2016 Primary,20.95,20.30,0.00,20.59
2016 Primary Runoff,18.65,16.35,0.00,17.41
2016 General,75.25,76.36,100.0,75.85
2018 Primary,20.80,19.58,100.0,20.17
2018 Primary Runoff,18.88,17.17,0.00,17.96
2018 General,69.66,70.41,0.00,70.06
