ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,39.25,44.68,100.0,42.10
2016 Primary,8.25,8.90,0.00,8.58
2016 Primary Runoff,9.00,8.01,0.00,8.49
2016 General,67.61,73.65,100.0,70.71
2018 Primary,15.83,19.50,0.00,17.73
2018 Primary Runoff,16.26,17.95,0.00,17.14
2018 General,62.23,68.27,0.00,65.33
