ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,39.36,43.43,100.0,41.56
2016 Primary,10.54,9.13,0.00,9.78
2016 Primary Runoff,10.33,7.22,0.00,8.67
2016 General,68.62,71.30,0.00,70.00
2018 Primary,19.85,20.38,0.00,20.12
2018 Primary Runoff,19.26,18.23,0.00,18.71
2018 General,64.13,66.23,0.00,65.19
