ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,17.36,41.87,41.25,33.33,34.33,49.19,20.98,43.72
2016 Primary,5.70,8.29,11.39,0.00,7.35,24.83,6.47,20.28
2016 Primary Runoff,4.36,1.95,8.86,0.00,5.80,22.38,5.97,17.83
2016 General,64.83,70.51,79.27,100.0,69.74,75.95,55.12,73.24
2018 Primary,8.00,26.85,13.04,0.00,21.62,22.70,12.00,20.48
2018 Primary Runoff,4.86,17.97,7.53,0.00,10.96,23.88,9.23,19.89
2018 General,59.43,70.27,64.37,40.00,66.22,68.22,51.87,66.15
