ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,6.82,23.74,15.85,16.67,31.11,39.31,7.89,26.73
2016 Primary,2.22,7.10,2.21,0.00,1.12,11.55,1.33,7.61
2016 Primary Runoff,0.00,0.22,2.22,0.00,1.12,8.64,0.00,2.52
2016 General,48.00,57.79,54.95,57.14,53.33,65.67,36.89,58.47
2018 Primary,3.23,12.96,3.16,0.00,6.45,15.59,4.00,12.29
2018 Primary Runoff,1.52,1.85,1.58,11.11,1.64,16.46,0.83,5.20
2018 General,31.43,53.84,41.99,37.50,50.38,55.48,27.55,51.56
