ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,48.78,49.40,50.00,49.10
2016 Primary,14.67,12.20,0.00,13.40
2016 Primary Runoff,13.38,11.39,0.00,12.36
2016 General,72.44,76.14,83.33,74.34
2018 Primary,22.02,20.41,0.00,21.17
2018 Primary Runoff,22.91,18.98,0.00,20.88
2018 General,67.70,68.99,50.00,68.32
