ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,35.46,37.46,20.87,36.52
2016 Primary,10.94,10.24,3.12,10.55
2016 Primary Runoff,9.18,7.34,1.57,8.17
2016 General,63.31,68.39,55.48,66.04
2018 Primary,15.81,16.99,7.93,16.44
2018 Primary Runoff,12.87,11.67,5.01,12.21
2018 General,56.81,61.49,48.86,59.31
