ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,21.75,30.48,0.00,26.71
2016 Primary,7.03,7.95,0.00,7.55
2016 Primary Runoff,2.61,2.02,0.00,2.27
2016 General,51.05,64.56,11.11,58.63
2018 Primary,11.39,15.71,0.00,13.83
2018 Primary Runoff,4.08,4.67,0.00,4.41
2018 General,42.27,52.56,0.00,48.06
