ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,34.24,37.34,12.50,35.90
2016 Primary,9.26,7.42,0.00,8.24
2016 Primary Runoff,6.87,5.04,11.11,5.88
2016 General,63.97,69.01,63.64,66.70
2018 Primary,12.09,13.12,22.22,12.66
2018 Primary Runoff,10.67,9.39,0.00,9.96
2018 General,52.14,59.63,66.67,56.20
