ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,32.58,32.87,16.67,32.71
2016 Primary,5.50,4.83,0.00,5.13
2016 Primary Runoff,3.44,1.95,0.00,2.64
2016 General,60.23,65.27,71.43,62.95
2018 Primary,10.59,10.23,14.29,10.40
2018 Primary Runoff,6.92,5.34,14.29,6.08
2018 General,50.49,55.44,16.67,53.10
