ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,15.56,19.55,16.67,18.03
2016 Primary,4.04,6.37,0.00,5.48
2016 Primary Runoff,0.79,0.27,0.00,0.47
2016 General,38.17,51.49,28.57,46.33
2018 Primary,8.54,11.45,0.00,10.30
2018 Primary Runoff,1.42,1.98,0.00,1.76
2018 General,34.57,45.87,12.50,41.38
