ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,27.14,32.74,25.00,30.26
2016 Primary,9.41,12.22,0.00,10.96
2016 Primary Runoff,2.84,2.44,0.00,2.62
2016 General,54.06,66.82,28.57,61.09
2018 Primary,13.00,18.65,0.00,16.09
2018 Primary Runoff,4.83,4.81,0.00,4.82
2018 General,48.39,61.23,0.00,55.32
