ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,26.36,29.28,0.00,28.02
2016 Primary,3.57,4.91,0.00,4.33
2016 Primary Runoff,2.54,1.81,0.00,2.12
2016 General,59.52,66.09,40.00,63.25
2018 Primary,10.70,14.11,0.00,12.63
2018 Primary Runoff,3.59,3.37,0.00,3.46
2018 General,55.55,61.27,44.44,58.78
