ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,24.32,36.56,40.54,0.00,30.51,47.60,27.95,44.85
2016 Primary,7.21,11.83,2.70,0.00,10.71,23.65,5.77,21.20
2016 Primary Runoff,3.60,7.45,5.41,0.00,5.36,22.54,4.49,19.85
2016 General,60.71,72.00,73.81,66.67,72.88,75.66,56.25,73.96
2018 Primary,11.38,25.00,17.31,0.00,15.69,23.68,8.39,22.20
2018 Primary Runoff,8.94,24.21,16.00,0.00,12.00,26.53,10.64,24.50
2018 General,68.50,82.18,69.64,40.00,71.70,70.75,52.94,70.08
