ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,36.63,37.71,0.00,37.17
2016 Primary,17.55,16.16,0.00,16.76
2016 Primary Runoff,14.63,11.61,0.00,12.94
2016 General,60.68,67.33,0.00,64.26
2018 Primary,17.42,17.55,0.00,17.48
2018 Primary Runoff,14.35,11.92,0.00,13.00
2018 General,55.17,60.67,60.00,58.19
