ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,40.73,44.58,28.57,42.65
2016 Primary,11.70,11.23,14.29,11.47
2016 Primary Runoff,9.65,9.03,0.00,9.32
2016 General,68.22,73.18,80.00,70.74
2018 Primary,16.63,16.40,40.00,16.54
2018 Primary Runoff,15.59,13.89,0.00,14.71
2018 General,63.52,65.63,80.00,64.61
