ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,20.50,23.72,0.00,22.51
2016 Primary,4.72,6.81,0.00,6.02
2016 Primary Runoff,2.88,2.78,0.00,2.82
2016 General,45.34,56.86,50.00,52.56
2018 Primary,8.71,11.34,0.00,10.33
2018 Primary Runoff,4.96,3.96,0.00,4.32
2018 General,41.46,50.76,37.50,47.23
