AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,779.0,0.0,25.0,33.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,4.0,0.0,213.0,205.0,0.0,148.0,125.0
30-34,644.0,0.0,24.0,16.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,3.0,3.0,1.0,197.0,188.0,0.0,101.0,95.0
35-39,582.0,0.0,11.0,16.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,182.0,162.0,0.0,115.0,81.0
40-44,601.0,0.0,18.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,182.0,187.0,0.0,110.0,86.0
45-49,750.0,0.0,20.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,242.0,231.0,0.0,116.0,101.0
50-54,784.0,0.0,19.0,26.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,238.0,259.0,0.0,124.0,109.0
55-59,905.0,0.0,20.0,39.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,304.0,285.0,0.0,137.0,113.0
60-64,970.0,0.0,17.0,22.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,361.0,295.0,0.0,150.0,113.0
65-OVER,2680.0,0.0,47.0,62.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,0.0,960.0,916.0,0.0,394.0,282.0
TOTAL,8695.0,0.0,201.0,250.0,0.0,28.0,17.0,0.0,3.0,2.0,0.0,34.0,23.0,0.0,13.0,16.0,1.0,2879.0,2728.0,0.0,1395.0,1105.0
