PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
STATENVILLE,25.00,50.52,23.70,40.00,55.56,60.91,32.43,56.20
88888,0.00,0.00,0.00,0.00,0.00,5.88,0.00,5.13
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,25.00,50.00,23.70,40.00,55.56,59.69,31.30,55.15
