PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
1A,00000,58.06,44.12,00000,00000,00000,00000,00000,10000,00000,00000,50000,00000,00000,00000,00000,63.11,65.99,00000,71.50,61.88,64.20
1B,00000,41.18,42.86,00000,00000,10000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,66.67,69.70,00000,64.88,46.85,57.70
2A,00000,47.62,13.64,00000,10000,00000,00000,00000,00000,00000,00000,50000,00000,00000,10000,00000,67.47,68.75,00000,62.95,47.15,56.76
2B,00000,41.67,33.33,00000,00000,10000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,48.48,74.07,00000,69.77,61.96,64.05
3A,00000,20000,11.11,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,78.95,70000,00000,60.12,48.12,55.06
3B,00000,75000,13.33,00000,33.33,66.67,00000,00000,10000,00000,00000,00000,00000,00000,00000,00000,70.83,71.79,00000,67.95,43.07,57.98
3C,00000,50000,33.33,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,73.68,69.05,00000,80000,56.52,68.16
4A,00000,45000,17.65,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,10000,00000,76.06,68.35,00000,65.97,51.73,60.23
4B,00000,42.86,12.50,00000,50000,00000,00000,00000,00000,00000,00000,10000,00000,00000,00000,00000,58.21,71.19,00000,70.08,72.82,67.11
4C,00000,66.67,50000,00000,00000,00000,00000,00000,00000,00000,00000,10000,00000,00000,00000,00000,75000,60000,00000,74.14,54.72,64.71
88888,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
99999,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
TOTAL,0.00,49.62,26.81,00000,33.33,50.00,00000,00000,100.0,00000,0.00,50.00,00000,0.00,75.00,00000,66.33,68.07,0.00,66.62,52.00,60.60
