AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0.0,9.0,11.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,110.0,89.0,0.0,123.0,81.0,439.0
30-34,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,118.0,101.0,0.0,96.0,53.0,393.0
35-39,0.0,13.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,114.0,101.0,0.0,78.0,74.0,396.0
40-44,0.0,9.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,124.0,110.0,0.0,87.0,42.0,384.0
45-49,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,120.0,137.0,0.0,73.0,62.0,412.0
50-54,0.0,5.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,139.0,134.0,0.0,84.0,61.0,437.0
55-59,0.0,13.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,187.0,159.0,0.0,102.0,67.0,541.0
60-64,0.0,6.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,190.0,185.0,0.0,104.0,71.0,571.0
65-OVER,0.0,23.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,698.0,596.0,0.0,204.0,137.0,1681.0
TOTAL,0.0,96.0,80.0,0.0,9.0,10.0,0.0,2.0,0.0,0.0,22.0,16.0,0.0,4.0,4.0,0.0,1800.0,1612.0,0.0,951.0,648.0,5254.0
