PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ELLIJAY SOUTH,25.00,33.33,34.91,25.00,50.00,61.38,48.74,59.22
CARTECAY,50.00,66.67,33.33,0.00,25.00,66.74,52.33,65.31
TAILS CREEK,20.00,44.44,26.47,16.67,53.33,55.27,37.40,52.88
TOWN CREEK,50.00,66.67,36.00,100.0,60.00,58.70,44.44,57.22
LEACHES,25.00,75.00,30.00,0.00,63.64,60.82,52.00,59.73
CHERRY LOG,50.00,33.33,42.86,0.00,33.33,68.86,44.23,66.78
BOARDTOWN,75.00,0.00,33.33,0.00,80.00,71.92,60.27,71.05
MOUNTAINTOWN,77.78,62.50,50.00,33.33,60.00,65.65,52.31,64.77
EAST ELLIJAY,36.84,0.00,29.79,50.00,66.67,62.59,40.00,59.91
ELLIJAY NORTH,0.00,50.00,33.93,50.00,100.0,58.98,35.04,56.44
YUKON,100.0,33.33,40.91,0.00,25.00,65.81,33.33,63.20
BIG CREEK,0.00,100.0,33.33,0.00,50.00,65.02,48.15,63.56
ELLIJAY NORTHEAST,50.00,33.33,45.00,0.00,36.36,65.31,58.10,64.29
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,43.33,50.00,33.93,22.22,51.14,63.07,46.88,61.25
