,PRECINCT NAME,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL
0,DELLE BEAMGUARD,25.0,56.08,15.0,0.0,33.33,66.3,39.06,62.36
1,ELM PINE,0.0,51.67,50.0,0.0,0.0,35.29,41.18,50.19
2,LENOX,20.0,54.3,50.0,0.0,25.0,67.12,20.0,62.74
3,MASSEE,0.0,54.08,38.46,100.0,33.33,63.86,50.0,61.71
4,NEW LIFE BAPTIST CH.,42.86,54.22,23.53,0.0,28.57,66.17,51.35,63.79
5,RIVERBEND,37.5,51.32,20.0,0.0,100.0,63.36,37.93,61.47
6,SPARKS,25.0,46.6,40.0,0.0,40.0,48.06,27.5,46.08
7,TOTAL,27.91,51.47,28.46,25.0,37.5,64.23,37.76,59.58
