PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
HABERSHAM NORTH,51.28,49.45,46.34,50.00,48.72,65.96,41.09,63.61
HABERSHAM SOUTH,22.06,48.73,28.03,20.00,26.67,62.09,26.16,55.41
DEMOREST,34.48,35.29,38.89,60.00,33.33,61.37,37.81,58.69
TOWN OF MOUNT AIRY,16.00,62.96,30.23,100.0,0.00,59.25,18.97,52.97
CITY OF BALDWIN,40.00,28.30,26.15,0.00,33.33,47.84,14.49,39.98
MUD CREEK,23.08,38.36,33.12,0.00,35.29,62.49,27.99,57.14
AMYS CREEK,40.00,25.00,50.00,100.0,66.67,72.77,54.13,71.05
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,28.30,44.89,31.97,38.46,37.19,63.37,33.12,59.01
