AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,18.18,28.92,17.02,33.33,31.25,40.44,20.39,33.11
25-29,37.5,30.54,8.11,33.33,25.0,41.13,20.83,34.63
30-34,27.27,39.98,26.09,0.0,22.22,50.22,34.71,45.07
35-39,30.0,46.28,33.33,66.67,34.78,57.52,41.76,52.04
40-44,33.33,51.66,21.05,0.0,57.89,62.09,48.1,56.81
45-49,60.0,54.39,46.67,100.0,45.45,64.86,40.69,59.83
50-54,56.25,61.53,26.09,0.0,60.0,67.62,45.39,63.82
55-59,20.0,63.83,37.5,33.33,70.0,70.32,48.37,66.27
60-64,57.14,67.75,35.71,66.67,75.0,74.28,48.3,70.47
65-OVER,60.87,65.93,55.0,0.0,57.14,71.51,53.06,69.12
TOTAL,40.4,52.39,26.89,38.71,42.76,62.88,38.21,57.31
